"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"1300",1300,"Rodentia","Sciuridae","Epixerus","ebii","Epixerus ebii",3,520.96,-999,287.54,-999,-999,241.5,460,1,-999,-999,2,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,-999,-999,-999,"511;900;901;904;1297;1822;2495;2655",-999,-999,-999,-999,312109.1,9.92,4.35,7.13,-0.26,-12.5,-6.38,3,73.77,8,0.06,189.6,253.15,1341.99,1563.12
"1330",1330,"Rodentia","Capromyidae","Geocapromys","brownii","Geocapromys brownii",1,1497.48,-999,378.14,0,365,-999,-999,4,-999,120,2,-999,-999,168,1.73,2,99.6,-999,-999,-999,-999,-999,7,-999,2,1,2.17,-999,-999,"88;543;899;1297;2151;2655",-999,-999,-999,-999,11081.39,18.52,17.7,18.11,-76.18,-78.36,-77.27,96,222.21,96,0.04,172.66,240.33,-999,-999
"1331",1331,"Rodentia","Capromyidae","Geocapromys","ingrahami","Geocapromys ingrahami",1,733.52,-999,395,0,-999,-999,-999,2,-999,109.21,2,-999,-999,325,1.04,-999,72,76.68,-999,3000,-999,-999,-999,-999,2,1,5.84,250,-999,"543;650;899;1297;1849;2151;2655",-999,1.16,-999,-999,8.36,22.62,22.59,22.6,-73.46,-73.55,-73.5,1,1,1,0,-999,-999,-999,-999
"1332",1332,"Rodentia","Capromyidae","Geocapromys","thoracatus","Geocapromys thoracatus",2,1500,-999,337.49,-999,-999,-999,-999,1,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,2,1,-999,-999,-999,"2058;2151;2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"1334",1334,"Rodentia","Geomyidae","Geomys","arenarius","Geomys arenarius",-999,206,-999,172.69,-999,-999,-999,-999,3,-999,-999,2,-999,-999,-999,4.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,"1297;2151;2655;3025",-999,-999,-999,-999,120898.65,34.54,29.93,32.24,-103.05,-108.04,-105.54,0,12.33,0,0.12,24.73,164.3,366.76,1151.46
"1335",1335,"Rodentia","Geomyidae","Geomys","attwateri","Geomys attwateri",2,144.06,-999,153.54,-999,-999,-999,-999,2,-999,-999,2,0.000214131,0.000174521,-999,1.89,-999,-999,-999,-999,2024.94,-999,-999,-999,-999,1,1,-999,-999,-999,"534;730;2423;3032",-999,-999,-999,-999,56381.49,30.94,28.08,29.51,-95.56,-99.03,-97.29,4,36.12,4,0.1,66,203.76,887.28,1294.93
"1336",1336,"Rodentia","Geomyidae","Geomys","breviceps","Geomys breviceps",1,136.47,-999,150.63,-999,-999,-999,-999,3,-999,-999,1,-999,-999,-999,2.53,1.7,-999,-999,-999,51.76,-999,88.43,-999,-999,1,1,-999,-999,-999,"730;906;2760;3073",-999,-999,-999,-999,341932.19,36.81,28.7,32.75,-91.63,-97.75,-94.69,2,42.94,5,0.05,89.36,181.35,961.24,1153.43
"1337",1337,"Rodentia","Geomyidae","Geomys","bursarius","Geomys bursarius",2,203.75,-999,177.03,-999,-999,194.05,237.5,3,-999,18.5,2,-999,-999,-999,3.14,1,86.4,5.11,-999,1250,-999,92.8,1,-999,1,1,34.9,22.5,-999,"231;247;296;543;740;1297;1822;1849;2151;2655;2918",-999,-999,-999,-999,1538126.84,49.73,31.31,40.52,-86.93,-105.26,-96.1,0,21.33,1,0.02,52.96,108.45,657.5,851.88
"1338",1338,"Rodentia","Geomyidae","Geomys","knoxjonesi","Geomys knoxjonesi",-999,172.49,-999,154.46,-999,-999,-999,-999,2,-999,23.98,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,24.36,-999,-999,"1380",-999,-999,-999,-999,65255.15,33.91,30.99,32.45,-101.29,-104.68,-102.99,0,6.03,0,0.01,32.6,176.22,433.21,1147.37
"1339",1339,"Rodentia","Geomyidae","Geomys","personatus","Geomys personatus",-999,397,-999,184.41,-999,-999,-999,-999,3,-999,-999,2,-999,-999,-999,3.09,-999,-999,-999,-999,-999,-999,-999,1,-999,1,1,-999,-999,-999,"1297;2151;2655;3028",-999,-999,-999,-999,34379.88,29.47,26.16,27.82,-97.24,-101.02,-99.13,1,27,1,0.14,48.57,215.53,701.74,1244.69
"1340",1340,"Rodentia","Geomyidae","Geomys","pinetis","Geomys pinetis",-999,201.15,-999,-999,-999,-999,139,201.5,3,-999,-999,2,-999,-999,-999,1.68,2,-999,5.13,-999,-999,-999,182.78,1,-999,1,1,-999,-999,-999,"201;511;740;1297;1822;1944;2151;2246;2655;3051",-999,-999,-999,-999,242106.93,33.46,26.78,30.12,-80.38,-88.02,-84.2,3,71.27,7,0.07,106.58,196.79,1097.21,1204.96
"1341",1341,"Rodentia","Geomyidae","Geomys","texensis","Geomys texensis",-999,-999,-999,165.35,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,-999,-999,"695",132.55,-999,-999,-999,23475.95,31.84,29.5,30.67,-98.47,-99.99,-99.23,1,10.8,1,0.06,55.06,178.58,778.68,1207.15
"1342",1342,"Rodentia","Geomyidae","Geomys","tropicalis","Geomys tropicalis",-999,349.99,-999,172.85,-999,-999,-999,-999,4,-999,-999,2,-999,-999,-999,4,-999,84,-999,-999,-999,1,157.32,-999,-999,1,1,30.24,-999,-999,"155;1015;2151;2655",-999,-999,-999,-999,254.65,22.55,22.35,22.45,-97.82,-97.98,-97.9,25,256.91,25,0.1,-999,-999,-999,-999
"1343",1343,"Rodentia","Bathyergidae","Georychus","capensis","Georychus capensis",3,188.36,-999,-999,10,-999,109.74,186,2,59.99,43.74,1,0.000212281,0.000199157,-999,5.94,2,36,8.12,34.96,1100,-999,-999,1,-999,1,2,21.83,265,-999,"230;231;242;244;245;247;543;740;1297;1573;1822;2413;2629;2655",-999,-999,-999,-999,145197.2,-25.41,-34.83,-30.12,31.03,17.84,24.44,1,65.04,1,0.1,51.45,151.87,700.04,1157.34
"1344",1344,"Rodentia","Cricetidae","Geoxus","valdivianus","Geoxus valdivianus",2,30.8,-999,-999,-999,-999,-999,-999,4,-999,-999,2,-999,-999,-999,3.4,-999,-999,-999,-999,39.85,-999,-999,-999,-999,1,2,-999,-999,-999,"730;890;1297;2008;2242;2655",-999,-999,-999,-999,182342.62,-36.04,-48.67,-42.36,-70.56,-74.12,-72.34,0,14.01,0,0.05,108.34,66.53,605.75,787.49
"1345",1345,"Rodentia","Muridae","Gerbilliscus","afra","Gerbilliscus afra",-999,92.13,-999,-999,-999,-999,252.67,106.5,-999,-999,23.3,-999,-999,-999,-999,3.92,6.5,-999,4.5,-999,-999,-999,69.13,-999,-999,-999,-999,-999,-999,-999,"1297;1577;1822;1963;2655;2978",-999,-999,-999,-999,93519.01,-30.73,-34.83,-32.78,22.88,17.84,20.36,1,61.15,1,0.08,27.98,158.15,411.83,1171.23
"1346",1346,"Rodentia","Muridae","Gerbilliscus","boehmi","Gerbilliscus boehmi",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297",-999,-999,-999,-999,3560603.77,-5.19,-25.03,-15.11,40.35,12.68,26.51,0,18.05,1,0.18,77.59,217.62,819.06,1459.09
"1347",1347,"Rodentia","Muridae","Gerbilliscus","brantsii","Gerbilliscus brantsii",-999,89.41,-999,-999,20,-999,-999,-999,-999,-999,22.64,-999,0.000541371,0.00069045,131,2.74,4,-999,5.49,-999,-999,-999,105.22,-999,-999,-999,-999,28.78,-999,-999,"761;1297;1577;1963;1975;2121;2655",-999,-999,-999,-999,2097491.88,-15.97,-32.81,-24.39,32.7,14.67,23.69,0,18.24,0,0.09,42.8,196.21,568.79,1356.15
"1348",1348,"Rodentia","Muridae","Gerbilliscus","guineae","Gerbilliscus guineae",-999,102.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,331990.52,12.54,8.3,10.42,1.12,-15.8,-7.34,3,27.83,6,0.13,128.08,265.24,968.62,1555.1
"1349",1349,"Rodentia","Muridae","Gerbilliscus","inclusus","Gerbilliscus inclusus",-999,118.5,-999,160.75,20,125,-999,-999,-999,-999,23.15,-999,-999,-999,60.83,-999,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,21.99,-999,-999,"1297;1397;2655",-999,2.72,5.71,-999,789252.08,-6.96,-21.24,-14.1,40.84,33.61,37.22,1,32.26,2,0.18,86.77,238.67,953.7,1552.68
"1350",1350,"Rodentia","Muridae","Gerbilliscus","kempi","Gerbilliscus kempi",-999,100.83,-999,-999,-999,-999,-999,-999,-999,-999,25.33,-999,-999,-999,-999,4,-999,-999,-999,-999,642.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,"730;1400;2655",-999,-999,-999,-999,1339892.08,14.84,6.37,10.61,14.68,-17.03,-1.17,3,58.25,8,0.12,104.76,264.66,937.29,1608.13
"1351",1351,"Rodentia","Muridae","Gerbilliscus","leucogaster","Gerbilliscus leucogaster",-999,73.75,-999,-999,-999,-999,114.17,120,-999,-999,28.37,-999,-999,-999,-999,4.5,-999,-999,2.79,-999,165.34,-999,-999,-999,-999,-999,-999,27.89,19,-999,"606;730;1244;1297;1798;1822;2655;2978",-999,-999,-999,-999,4629163.91,-8.01,-30.5,-19.25,36.12,11.73,23.92,0,15.47,0,0.15,65.22,207.94,709.59,1402.22
"1352",1352,"Rodentia","Muridae","Gerbilliscus","nigricaudus","Gerbilliscus nigricaudus",-999,123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72,4.44,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,1043171.39,4.76,-7.87,-1.55,42.97,33.18,38.07,1,53.35,1,0.12,58.92,240.15,825.33,1590.06
"1353",1353,"Rodentia","Muridae","Gerbilliscus","phillipsi","Gerbilliscus phillipsi",-999,127.07,-999,144.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"899",-999,-999,-999,-999,112212.21,10.17,-0.11,5.02,46.16,36.13,41.14,4,54.92,6,0.13,56.21,170.64,852.86,1477.45
"1354",1354,"Rodentia","Muridae","Gerbilliscus","robustus","Gerbilliscus robustus",-999,95.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,4584937.39,16.42,-8.12,4.15,48.18,-5.75,21.21,0,31.56,1,0.11,65.34,241.77,777.37,1615.12
"1355",1355,"Rodentia","Muridae","Gerbilliscus","validus","Gerbilliscus validus",-999,121,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,109,3.94,2,-999,-999,-999,-999,-999,92.55,-999,-999,-999,-999,-999,30,-999,"1297;2655",-999,-999,-999,-999,6675553.83,12.52,-18.17,-2.82,39.61,9.92,24.77,0,28.5,1,0.14,101.79,233.79,1033.69,1544.25
"1356",1356,"Rodentia","Muridae","Gerbillurus","paeba","Gerbillurus paeba",1,25.91,-999,93.22,16,-999,27.23,33.9,4,-999,26,2,0.01,0.01,-999,3.64,-999,-999,2.09,30.68,866.8,-999,72.41,-999,6,1,2,22.84,13.49,53,"730;1297;1584;1822;2121;2262;2655;2754;2978",-999,-999,-999,-999,2281938.71,-14.94,-34.83,-24.89,33.78,11.71,22.75,0,8.06,0,0.09,31.08,190.68,444.46,1303.31
"1357",1357,"Rodentia","Muridae","Gerbillurus","setzeri","Gerbillurus setzeri",-999,38.29,-999,105.28,-999,-999,32.73,46.1,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.3,-999,-999,-999,-999,-999,-999,-999,2,25.35,-999,-999,"776;1822;2655;2978",-999,-999,-999,-999,112926.9,-15.86,-28.45,-22.16,16.36,11.71,14.03,0,1.08,0,0.02,2.92,140.59,191.12,1049.21
"1358",1358,"Rodentia","Muridae","Gerbillurus","tytonis","Gerbillurus tytonis",-999,29.79,-999,98.9,23,-999,23.74,29.9,-999,-999,-999,2,-999,-999,-999,4.4,-999,-999,1.89,34.18,1700,-999,-999,-999,-999,1,-999,29,-999,-999,"1297;1822;2261;2655;2978",-999,-999,-999,-999,46333.88,-23.23,-26.33,-24.78,16.5,14.43,15.47,0,0.8,0,0.06,2.17,125.19,168.45,928.34
"1359",1359,"Rodentia","Muridae","Gerbillurus","vallinus","Gerbillurus vallinus",1,35.24,-999,98.46,-999,-999,28.61,38.8,-999,-999,-999,2,-999,-999,-999,3.87,-999,-999,2,-999,-999,-999,-999,-999,-999,1,-999,25.35,-999,-999,"777;1297;1822;2655;2978",-999,-999,-999,-999,247919.77,-24.07,-31.15,-27.61,21.69,15.94,18.82,0,0.77,0,0.03,9.88,179.8,190.97,1125.07
"1360",1360,"Rodentia","Muridae","Gerbillus","acticola","Gerbillus acticola",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,11121.72,10.59,9.28,9.94,45.94,45.03,45.49,12,14.87,12,0.07,12.85,248.11,323.12,1751.55
"1361",1361,"Rodentia","Muridae","Gerbillus","agag","Gerbillus agag",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,1587068.59,21.82,1.99,11.9,36.11,-2.98,16.56,0,19.78,1,0.09,32.18,266.8,427.48,1593.85
"1362",1362,"Rodentia","Muridae","Gerbillus","amoenus","Gerbillus amoenus",-999,13.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,2405541.7,37.34,23.89,30.61,34.84,-10.8,12.01,0,39.68,0,0.1,8.75,207.01,133.09,1161.07
"1363",1363,"Rodentia","Muridae","Gerbillus","andersoni","Gerbillus andersoni",1,27.5,-999,-999,-999,-999,30.83,35.3,1,-999,-999,-999,-999,-999,-999,3.89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,"770;1297;1822;2655;2978",-999,-999,-999,-999,54377.38,32.62,29.03,30.82,35.11,29.86,32.48,10,580.39,10,0.14,8.48,199.7,117.68,1370.46
"1364",1364,"Rodentia","Muridae","Gerbillus","aquilus","Gerbillus aquilus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,564499.9,34.04,26.26,30.15,67.46,55.37,61.41,3,14.24,4,0.17,9.94,187.93,146.35,1250.68
"1365",1365,"Rodentia","Muridae","Gerbillus","brockmani","Gerbillus brockmani",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,8207.28,9.93,9.06,9.5,45.99,44.97,45.48,16,18.39,16,0.05,13.79,226.4,331.17,1832.66
"1366",1366,"Rodentia","Muridae","Gerbillus","burtoni","Gerbillus burtoni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,18441.09,14.31,13.09,13.7,25.33,23.62,24.47,4,16.42,4,0.2,28.34,219.32,446.6,1611.76
"1367",1367,"Rodentia","Muridae","Gerbillus","cheesmani","Gerbillus cheesmani",-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,2553937.84,35.91,12.59,24.25,59.83,36.73,48.28,0,21.35,0,0.13,9.34,231.08,166.03,1295.12
"1368",1368,"Rodentia","Muridae","Gerbillus","dongolanus","Gerbillus dongolanus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,6685.18,19.86,18.73,19.3,30.65,30.04,30.34,1,2.33,1,0,0.83,267.85,31.02,1401.19
"1369",1369,"Rodentia","Muridae","Gerbillus","dunni","Gerbillus dunni",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,14101.39,7.21,6.01,6.61,46.08,44.83,45.46,5,6.2,5,0.13,15.09,264.3,306.68,1739.91
"1370",1370,"Rodentia","Muridae","Gerbillus","famulus","Gerbillus famulus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,27974.75,14.91,12.96,13.93,45.38,43.48,44.43,32,185.59,32,0.29,5.74,186.02,161.66,1801.83
"1371",1371,"Rodentia","Muridae","Gerbillus","floweri","Gerbillus floweri",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,18.22,31.13,31.09,31.11,33.82,33.77,33.8,10,10,10,0.11,-999,-999,-999,-999
"1372",1372,"Rodentia","Muridae","Gerbillus","garamantis","Gerbillus garamantis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,1203362.87,35.42,22.24,28.83,9.12,-1.69,3.71,0,3.5,0,0.13,4.77,226.12,78.25,1144.11
"1377",1377,"Rodentia","Dipodidae","Euchoreutes","naso","Euchoreutes naso",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,1,-999,-999,-999,-999,"2151",-999,-999,-999,-999,1591317.25,45.19,35.58,40.38,109.87,77.26,93.57,0,7.49,0,0.05,15.17,64.07,109.53,657.74
"1387",1387,"Rodentia","Sciuridae","Exilisciurus","exilis","Exilisciurus exilis",-999,21.75,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2152;2655",-999,-999,-999,-999,497876.83,4.71,-3.57,0.57,116.8,108.83,112.82,1,21.83,3,0.13,258.26,244.68,1674.05,1689.48
"1388",1388,"Rodentia","Sciuridae","Exilisciurus","whiteheadi","Exilisciurus whiteheadi",-999,24.91,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2152",-999,-999,-999,-999,87340.95,6.53,0.37,3.45,117.19,110.81,114,1,16.62,2,0.18,284.42,234.82,1698.02,1719.01
"1400",1400,"Rodentia","Gliridae","Graphiurus","ocularis","Graphiurus ocularis",1,68.8,-999,-999,-999,-999,66.44,67.8,4,-999,-999,2,0.09,0.09,56,4.99,2,-999,-999,-999,-999,-999,-999,1,7,2,2,-999,25.59,-999,"1297;1573;1822;2151;2629;2655;2914",-999,-999,-999,-999,594310.76,-26.27,-34.21,-30.24,28.01,16.96,22.49,0,16.41,0,0.09,27.53,165.78,394.45,1119.86
"1401",1401,"Rodentia","Gliridae","Graphiurus","platyops","Graphiurus platyops",1,46.1,-999,-999,-999,-999,-999,-999,6,-999,-999,2,-999,-999,-999,5.17,-999,-999,-999,-999,-999,-999,-999,1,7,2,2,-999,-999,-999,"1297;2151;2629;2655",-999,-999,-999,-999,1449912.28,-8.84,-27.01,-17.92,35.25,22.83,29.04,1,27.11,3,0.15,74.34,209.14,783.93,1426.46
"1402",1402,"Rodentia","Gliridae","Graphiurus","rupicola","Graphiurus rupicola",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,164009.28,-17.74,-28.33,-23.03,18.46,13.22,15.84,0,1.92,0,0.07,16.6,167.06,282.37,1212.59
"1403",1403,"Rodentia","Gliridae","Graphiurus","surdus","Graphiurus surdus",1,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,2,-999,-999,-999,4.99,-999,-999,-999,-999,-999,-999,-999,-999,7,2,2,-999,-999,-999,"2151",-999,-999,-999,-999,52630.81,3.99,1.29,2.64,12.18,9.49,10.83,3,26.31,4,0.07,176.22,235.71,1359.6,1534.04
"1406",1406,"Rodentia","Nesomyidae","Gymnuromys","roberti","Gymnuromys roberti",-999,97.5,-999,142.5,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,1.94,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,"1048;1297;2152;2655",-999,-999,-999,-999,29664.32,-18.18,-23.1,-20.64,48.98,46.78,47.88,8,45.73,13,0.18,178.18,188.09,1311.25,1504.33
"1407",1407,"Rodentia","Cricetidae","Habromys","chinanteco","Habromys chinanteco",-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,360,18.06,17.79,17.92,-96.07,-96.22,-96.15,32,56.46,32,0.03,123.99,251.45,1033.48,1498.12
"1408",1408,"Rodentia","Cricetidae","Habromys","delicatulus","Habromys delicatulus",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"1409",1409,"Rodentia","Cricetidae","Habromys","ixtlani","Habromys ixtlani",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"1410",1410,"Rodentia","Cricetidae","Habromys","lepturus","Habromys lepturus",-999,84.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"1411",1411,"Rodentia","Cricetidae","Habromys","lophurus","Habromys lophurus",-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,42237.85,16.84,13.94,15.39,-88.84,-92.94,-90.89,24,166.49,27,0.1,105.26,205.27,1307.9,1678.68
"1412",1412,"Rodentia","Cricetidae","Habromys","simulatus","Habromys simulatus",-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,15451.67,20.68,19,19.84,-96.71,-98.72,-97.72,48,117.43,48,0.08,110.91,195.03,1158.97,1409.98
"1413",1413,"Rodentia","Muridae","Hadromys","humei","Hadromys humei",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"1414",1414,"Rodentia","Muridae","Hadromys","yunnanensis","Hadromys yunnanensis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"1415",1415,"Rodentia","Muridae","Haeromys","margarettae","Haeromys margarettae",-999,-999,-999,75.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2152",14.04,-999,-999,-999,398.16,1.21,1,1.1,110.31,110.11,110.21,60,60,60,0.11,283,248,1582,1582
"1416",1416,"Rodentia","Muridae","Haeromys","minahassae","Haeromys minahassae",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,916.74,0.75,-1.23,-0.24,123,120,121.5,41,61.33,41,0.07,222,207,1783,2005
