"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"Lemniscomys_barbarus","2054","Rodentia","Muridae","Lemniscomys","barbarus","Lemniscomys barbarus","-999","  26.15","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   4.61","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","1297;2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Lasiopodomys_mandarinus","2060","Rodentia","Cricetidae","Lasiopodomys","mandarinus","Lasiopodomys mandarinus","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00"," 2751682.89"," 5.155000e+01","  31.37","  41.46"," 129.12"," 102.32"," 115.72","   0"," 178.34","   1.0"," 5.000000e-02","  37.73","  49.60"," 482.44"," 686.67"
"Lemniscomys_striatus","2070","Rodentia","Muridae","Lemniscomys","striatus","Lemniscomys striatus","-999","  43.65","-999"," 102.79","   7.00","-999.00","-999.00","-999.00","-999","-999.00","  25.15","-999","-9.990000e+02","-9.990000e+02","  22.00","   4.64","   1.50","  30.0","   2.25","-999.00","  688.24","-999.0","  81.36","-999.00","-999","-999","-999","  27.28","  15.81","-999.00","543;730;1254;1297;1849;2112;2361;2655","-999.00","-999.00","-999","-999.00"," 7356183.40"," 1.356000e+01"," -11.57","   0.99","  40.47"," -16.77","  11.84","   0","  39.61","   1.0"," 1.300000e-01"," 117.90"," 243.85","1126.28","1565.30"
"Lenoxus_apicalis","2075","Rodentia","Cricetidae","Lenoxus","apicalis","Lenoxus apicalis","-999","  53.60","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2655","-999.00","-999.00","-999","-999.00","   43008.18","-1.294000e+01"," -16.29"," -14.62"," -67.94"," -71.36"," -69.65","   1","  21.61","   1.0"," 4.000000e-02"," 247.68","  89.29","1253.13","1379.06"
"Leopoldamys_sabanus","2093","Rodentia","Muridae","Leopoldamys","sabanus","Leopoldamys sabanus","-999"," 347.61","-999"," 228.41","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.33","-999.00","  24.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","456;1268;1297;1787;2152;2506;2655","-999.00","-999.00","-999","-999.00"," 2396697.79"," 2.355000e+01","  -8.78","   7.38"," 119.26","  95.18"," 107.22","   1"," 134.62","   4.0"," 1.200000e-01"," 204.74"," 239.67","1433.88","1632.13"
"Leporillus_conditor","2104","Rodentia","Muridae","Leporillus","conditor","Leporillus conditor","-999"," 328.82","-999"," 192.73","-999.00","-999.00","-999.00","-999.00","   2","-999.00","  43.49","-999","-9.990000e+02","-9.990000e+02","-999.00","   2.95","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0"," 244.09","-999.00","   4","-999","   1","  40.87","-999.00","-999.00","456;899;1297;2655;2803;2978","-999.00","-999.00","-999","-999.00","      43.48","-2.653000e+01"," -34.53"," -30.53"," 136.26"," 113.74"," 125.00","   0","   0.33","   0.0"," 0.000000e+00","  24.94"," 186.46"," 275.00","1497.00"
"Leptomys_elegans","2106","Rodentia","Muridae","Leptomys","elegans","Leptomys elegans","-999","  83.52","-999"," 152.33","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","   4","-9.990000e+02","-9.990000e+02","-999.00","   1.88","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   4","   2","   3","-999.00","-999.00","-999.00","456;977;2152;2655;2803","-999.00","-999.00","-999","-999.00","   19694.75","-1.210000e+00","  -9.98","  -5.59"," 149.50"," 133.75"," 141.63","   5","  12.92","   5.0"," 1.500000e-01"," 197.38"," 217.43","1691.55","1719.13"
"Limnomys_sibuanus","2151","Rodentia","Muridae","Limnomys","sibuanus","Limnomys sibuanus","-999","-999.00","-999"," 128.82","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","2152","  64.47","-999.00","-999","-999.00","     695.52"," 8.320000e+00","   6.87","   7.59"," 125.36"," 123.52"," 124.44"," 228"," 243.99"," 228.0"," 1.400000e-01"," 163.62"," 229.64","1542.00","1561.00"
"Lophiomys_imhausi","2181","Rodentia","Cricetidae","Lophiomys","imhausi","Lophiomys imhausi","-999"," 755.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   1.58","-999.00","  90.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","  39.70","-999.00","-999.00","543;1297;2655","-999.00","-999.00","-999","-999.00"," 2277318.80"," 1.976000e+01","  -6.07","   6.84","  50.75","  30.23","  40.49","   1","  40.59","   2.0"," 1.100000e-01","  55.46"," 227.47"," 705.76","1578.92"
"Lophuromys_flavopunctatus","2199","Rodentia","Muridae","Lophuromys","flavopunctatus","Lophuromys flavopunctatus","-999","  57.07","-999"," 122.10","   5.75","-999.00","-999.00","-999.00","-999","-999.00","  30.70","-999","-9.990000e+02","-9.990000e+02","-999.00","   2.30","-999.00","-999.0","   6.50","  48.00","  835.93","-999.0","  61.02","-999.00","-999","-999","-999","  42.72","  15.49","-999.00","456;730;773;1243;1297;1399;2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Lophuromys_sikapusi","2207","Rodentia","Muridae","Lophuromys","sikapusi","Lophuromys sikapusi","-999","  62.72","-999"," 118.07","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999"," 1.594146e-03"," 1.906189e-03","-999.00","   3.00","-999.00","-999.0","   7.80","-999.00","  213.00","-999.0","-999.00","-999.00","-999","-999","-999","  13.67","  13.61","-999.00","730;1254;1256;1297;2112;2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Lophuromys_zena","2210","Rodentia","Muridae","Lophuromys","zena","Lophuromys zena","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Lorentzimys_nouhuysi","2211","Rodentia","Muridae","Lorentzimys","nouhuysi","Lorentzimys nouhuysi","   2","  14.44","-999","  81.57","-999.00","-999.00","-999.00","-999.00","   5","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   2.75","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","   4.00","   6","   2","   2","-999.00","-999.00","-999.00","456;977;1297;1461;2152;2655;2803","-999.00","-999.00","-999","-999.00","  193622.18","-3.320000e+00"," -10.35","  -6.84"," 149.61"," 138.29"," 143.95","   1","  11.00","   2.0"," 1.500000e-01"," 271.15"," 203.23","1671.39","1686.62"
"Loxodontomys_micropus","2216","Rodentia","Cricetidae","Loxodontomys","micropus","Loxodontomys micropus","   1","  70.76","-999","-999.00","-999.00","-999.00","  97.81","  62.30","   6","-999.00","-999.00","   3","-9.990000e+02","-9.990000e+02","-999.00","   4.16","-999.00","-999.0","-999.00","-999.00","  227.64","-999.0","  68.97","-999.00","-999","   2","   2","-999.00","-999.00","-999.00","424;730;890;1297;1822;2008;2242;2655","-999.00","-999.00","-999","-999.00","  348628.73","-3.256000e+01"," -53.35"," -42.96"," -69.78"," -74.05"," -71.91","   0","  22.22","   0.0"," 9.000000e-02","  69.99","  63.22"," 472.83"," 681.65"
"Mesocricetus_auratus","2268","Rodentia","Cricetidae","Mesocricetus","auratus","Mesocricetus auratus","   1","  98.60","-999"," 180.00","-999.00","  73.60","-999.00","-999.00","   4","-999.00","  15.49","   1","-9.990000e+02","-9.990000e+02","-999.00","   8.79","   4.00"," 120.0","   2.35","-999.00"," -999.00","-999.0","  50.97","-999.00","-999","   1","   2","  18.65","  22.93","-999.00","543;1015;1060;1297;1577;1594;2655","-999.00","-999.00","-999","-999.00","  904866.93"," 4.210000e+01","  31.43","  36.76","  51.88","  28.72","  40.30","   8","  89.74","  29.0"," 8.000000e-02","  41.84"," 107.70"," 395.58","1044.97"
"Macrotarsomys_bastardi","2303","Rodentia","Nesomyidae","Macrotarsomys","bastardi","Macrotarsomys bastardi","   1","  28.45","-999","  89.99","-999.00","-999.00","-999.00","-999.00","   5","-999.00","  23.99","   2","-9.990000e+02","-9.990000e+02","-999.00","   2.50","-999.00","-999.0","-999.00","-999.00"," -999.00","   2.0","-999.00","-999.00","-999","   1","   2","-999.00","-999.00","-999.00","1045;1048;1297;2152;2333;2655","-999.00","-999.00","-999","-999.00","   94419.33","-1.567000e+01"," -25.49"," -20.58","  47.58","  43.22","  45.40","   2","  10.98","   3.0"," 1.800000e-01","  75.62"," 240.67"," 859.05","1619.86"
"Macruromys_major","2310","Rodentia","Muridae","Macruromys","major","Macruromys major","   1"," 357.25","-999"," 241.75","-999.00","-999.00","-999.00","-999.00","   2","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   4","   1","   1","-999.00","-999.00","-999.00","977;2152;2655;2803","-999.00","-999.00","-999","-999.00","  107183.11","-3.440000e+00","  -8.34","  -5.89"," 147.28"," 138.79"," 143.03","   1","  10.42","   1.0"," 1.400000e-01"," 304.67"," 200.51","1675.25","1682.92"
"Malacomys_longipes","2324","Rodentia","Muridae","Malacomys","longipes","Malacomys longipes","   1","  95.64","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   1","-9.990000e+02","-9.990000e+02","-999.00","   2.91","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   1","-999","-999.00","-999.00","-999.00","904;1297;2361;2655","-999.00","-999.00","-999","-999.00"," 3123799.92"," 7.780000e+00"," -10.89","  -1.55","  32.52","  -8.73","  11.89","   0","  42.30","   1.0"," 1.300000e-01"," 144.84"," 243.11","1346.51","1553.25"
"Malacothrix_typica","2325","Rodentia","Nesomyidae","Malacothrix","typica","Malacothrix typica","-999","  17.02","-999","-999.00","-999.00"," 111.00","  20.61","  21.70","   3","-999.00","  26.37","-999","-9.990000e+02","-9.990000e+02","-999.00","   4.04","   1.00","-999.0","   1.19","  26.00"," -999.00","-999.0","  65.61","-999.00","-999","-999","   2","  31.81","-999.00","-999.00","1297;1584;1822;2655","-999.00","-999.00","-999","-999.00"," 1821447.98","-7.630000e+00"," -34.83"," -21.23","  28.08","  13.67","  20.87","   0","  12.00","   0.0"," 9.000000e-02","  38.38"," 186.15"," 480.67","1281.22"
"Mallomys_rothschildi","2329","Rodentia","Muridae","Mallomys","rothschildi","Mallomys rothschildi","   1","1157.50","-999"," 380.85","-999.00","-999.00","-999.00","-999.00","   1","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   1.02","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   6","   2","   1","-999.00","-999.00"," 348.92","292;456;977;1297;2152;2655;2803","-999.00","-999.00","-999"," 780.77","  141297.45","-3.500000e+00","  -8.86","  -6.18"," 147.57"," 135.25"," 141.41","   1","   9.96","   2.0"," 1.400000e-01"," 267.81"," 193.87","1683.07","1706.04"
"Mammelomys_lanosus","2331","Rodentia","Muridae","Mammelomys","lanosus","Mammelomys lanosus","-999"," 117.10","-999"," 161.13","  10.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   2.68","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   3","-999","   1","  20.00","-999.00","-999.00","977;2152;2655;2803","-999.00","-999.00","-999","-999.00","   12239.07","-3.550000e+00","  -5.55","  -4.55"," 141.83"," 138.32"," 140.08","   1","   4.58","   1.0"," 2.500000e-01"," 214.53"," 197.80","1694.06","1694.06"
"Mastacomys_fuscus","2347","Rodentia","Muridae","Mastacomys","fuscus","Mastacomys fuscus","-999"," 125.72","-999"," 166.26","-999.00","-999.00","-999.00","-999.00","-999","-999.00","  35.46","-999"," 4.916780e-04"," 4.612820e-04","-999.00","   1.41","-999.00","-999.0","   7.25","-999.00"," -999.00","-999.0","-999.00","-999.00","   4","-999","-999","  43.54","-999.00"," 143.39","456;523;1176;1297;1573;2655;2803","-999.00","-999.00","-999","  81.06","  110002.92","-3.256000e+01"," -42.97"," -37.76"," 151.25"," 142.63"," 146.94","   0","  27.95","   1.0"," 3.000000e-02","  66.31"," 116.44"," 638.04"," 898.51"
"Mastomys_erythroleucus","2350","Rodentia","Muridae","Mastomys","erythroleucus","Mastomys erythroleucus","-999","  64.07","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","  21.13","-999","-9.990000e+02","-9.990000e+02","-999.00","  11.23","-999.00","-999.0","-999.00","-999.00","  775.93","-999.0","  89.44","-999.00","-999","-999","-999","-999.00","  12.00","-999.00","442;730;1297;1400;2655","-999.00","-999.00","-999","-999.00"," 1680829.11"," 3.197000e+01","   6.42","  19.19","  37.00"," -17.53","   9.73","   0","  35.99","   1.0"," 1.000000e-01","  46.14"," 268.27"," 534.92","1596.47"
"Maxomys_bartelsii","2358","Rodentia","Muridae","Maxomys","bartelsii","Maxomys bartelsii","-999","  88.46","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","456","-999.00","-999.00","-999","-999.00","   15245.13","-6.530000e+00","  -7.40","  -6.96"," 109.54"," 106.49"," 108.02"," 270"," 785.46"," 270.0"," 6.000000e-02"," 232.90"," 231.16","1624.00","1831.00"
"Maxomys_surifer","2370","Rodentia","Muridae","Maxomys","surifer","Maxomys surifer","-999"," 150.48","-999"," 167.50","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   3.54","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","456;606;2152;2655","-999.00","-999.00","-999","-999.00"," 2762328.02"," 2.137000e+01","  -8.78","   6.29"," 119.26","  94.19"," 106.73","   1"," 140.85","   4.0"," 1.200000e-01"," 202.80"," 245.51","1405.75","1647.29"
"Megadontomys_thomasi","2387","Rodentia","Cricetidae","Megadontomys","thomasi","Megadontomys thomasi","-999"," 110.52","-999","-999.00","  19.50","-999.00"," 124.20"," 110.90","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","   2.60","-999.00","-999.0","   4.50","-999.00"," -999.00","-999.0","  69.52","-999.00","-999","-999","-999","  29.88","-999.00","-999.00","835;1297;1755;1822;2655","-999.00","-999.00","-999","-999.00","   17943.47"," 1.836000e+01","  16.96","  17.66"," -98.89","-100.31"," -99.60","  17","  66.73","  17.0"," 9.000000e-02"," 107.66"," 209.36"," 835.45","1620.59"
"Melomys_cervinipes","2400","Rodentia","Muridae","Melomys","cervinipes","Melomys cervinipes","   1","  71.20","-999"," 133.66","-999.00","-999.00","-999.00","-999.00","-999","-999.00","  35.83","   2","-9.990000e+02","-9.990000e+02","-999.00","   2.20","   1.30","-999.0","-999.00","-999.00","  590.81","-999.0"," 149.23","-999.00","   4","   2","-999","  38.47","  17.50","-999.00","456;699;730;1297;2152;2655;2803;2812;3074","-999.00","-999.00","-999","-999.00","  182871.40","-1.453000e+01"," -29.27"," -21.90"," 153.63"," 144.55"," 149.09","   0","  18.53","   0.0"," 9.000000e-02","  97.37"," 204.51","1048.31","1595.70"
"Melomys_rufescens","2413","Rodentia","Muridae","Melomys","rufescens","Melomys rufescens","-999","  60.10","-999"," 136.94","  10.00","-999.00","-999.00","-999.00","   3","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   2.17","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   4","   2","   1","  20.00","-999.00","-999.00","456;865;977;1297;1954;2152;2655;2803","-999.00","-999.00","-999","-999.00","  674650.74","-7.690122e-03"," -10.70","  -5.35"," 153.11"," 130.20"," 141.66","   1","   7.40","   1.0"," 1.400000e-01"," 246.91"," 237.26","1670.54","1709.89"
"Microtus_montanus","2433","Rodentia","Cricetidae","Microtus","montanus","Microtus montanus","   2","  42.85","-999"," 124.17","-999.00","-999.00","  81.62","  30.80","-999","-999.00","  21.13","-999"," 1.183150e-04"," 1.110010e-04","  22.25","   5.54","   4.76","-999.0","   3.89","-999.00"," 3160.00","-999.0","  24.91","-999.00","-999","-999","-999","  15.00","   9.33","-999.00","730;786;1215;1284;1297;1332;1444;1573;1811;1822;1831;1930;1949;2119;2120;2655;2919;3112","-999.00","-999.00","-999","-999.00"," 1453963.15"," 5.288000e+01","  33.02","  42.95","-104.01","-123.25","-113.63","   0","   8.26","   0.0"," 9.000000e-02","  31.01","  59.59"," 353.61"," 830.13"
"Microtus_pennsylvanicus","2442","Rodentia","Cricetidae","Microtus","pennsylvanicus","Microtus pennsylvanicus","   2","  42.53","-999"," 117.93","   8.00","  45.00"," 105.57","  58.10","   5","-999.00","  21.24","-999"," 2.774460e-04"," 2.558430e-04","  21.19","   5.16","   2.70","  11.0","   2.40","-999.00"," 2537.98","-999.0","  31.74","-999.00","-999","-999","   2","  12.92","  13.14","-999.00","72;142;184;293;373;412;693;730;786;810;1061;1099;1100;1116;1124;1230;1234;1266;1297;1332;1444;1519;1573;1790;1822;1831;1849;1949;1955;22442245;2341;2410;2481;2655;2837;2979;3094;3112","-999.00","-999.00","-999","-999.00","11959647.25"," 7.025000e+01","  32.64","  51.44"," -55.61","-160.96","-108.29","   0","  17.45","   0.0"," 3.000000e-02","  49.44","   0.62"," 407.50"," 489.46"
"Microtus_richardsoni","2446","Rodentia","Cricetidae","Microtus","richardsoni","Microtus richardsoni","-999","  85.50","-999"," 154.66","  12.00","-999.00"," 128.11","  65.70","   2","-999.00","  22.29","   2"," 2.853680e-04"," 2.537340e-04","-999.00","   5.93","   2.00","  18.0","   5.48","-999.00","  620.00","-999.0","-999.00","-999.00","   8","   1","   1","-999.00","-999.00","-999.00","85;486;543;1297;1476;1573;1822;1830;1831;1949;2655","-999.00","-999.00","-999","-999.00","  860149.48"," 5.401000e+01","  37.94","  45.98","-106.84","-123.59","-115.22","   0","  11.53","   0.0"," 9.000000e-02","  43.56","  34.99"," 373.89"," 703.51"
"Millardia_kathleenae","2460","Rodentia","Muridae","Millardia","kathleenae","Millardia kathleenae","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    3965.74"," 2.289000e+01","  22.27","  22.58","  95.73","  95.05","  95.39","  99"," 159.81","  99.0"," 5.000000e-02","  69.23"," 270.76"," 979.51","1388.79"
"Nectomys_apicalis","2503","Rodentia","Cricetidae","Nectomys","apicalis","Nectomys apicalis","-999","-999.00","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","-999","-999","-999.00","-999.00","-999.00","-999","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Nectomys_squamipes","2507","Rodentia","Cricetidae","Nectomys","squamipes","Nectomys squamipes","   1"," 184.98","-999"," 182.42","-999.00","-999.00","-999.00","-999.00","   7","-999.00","-999.00","   2"," 1.553130e-03"," 2.200000e-03","-999.00","   4.50","-999.00","-999.0","-999.00","-999.00","  212.58","-999.0","-999.00","   1.00","   8","   1","   2","-999.00","-999.00","-999.00","730;890;905;910;1297;1843;2151;2655","-999.00","-999.00","-999","-999.00","    -999.00","-9.990000e+02","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.0","-9.990000e+02","-999.00","-999.00","-999.00","-999.00"
"Micromys_minutus","2575","Rodentia","Muridae","Micromys","minutus","Micromys minutus","-999","   6.99","-999","  59.00","   8.00","  52.00","  21.07","   7.37","-999","-999.00","  21.00","-999","-9.990000e+02","-9.990000e+02","  21.00","   4.92","   2.50","  60.0","   0.77","-999.00"," -999.00","-999.0","  37.37","-999.00","-999","-999","-999","  15.00","-999.00","-999.00","456;543;1297;1577;1665;1822;2655;2678","-999.00","-999.00","-999","-999.00","18108428.74"," 6.766000e+01","  18.98","  43.32"," 142.07","  -5.72","  68.17","   0"," 119.93","   0.0"," 2.000000e-02","  57.71","  44.32"," 525.92"," 612.57"
"Microryzomys_minutus","2593","Rodentia","Cricetidae","Microryzomys","minutus","Microryzomys minutus","-999","  13.49","-999","-999.00","-999.00","-999.00","-999.00","-999.00","-999","-999.00","-999.00","   2","-9.990000e+02","-9.990000e+02","-999.00","-999.00","-999.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","-999","   2","-999","-999.00","-999.00","-999.00","2151;2655","-999.00","-999.00","-999","-999.00","  640228.12"," 1.115000e+01"," -17.83","  -3.34"," -63.15"," -80.25"," -71.70","   0","  56.82","   2.0"," 1.000000e-01"," 132.92"," 178.55","1245.33","1508.00"
"Microtus_arvalis","2601","Rodentia","Cricetidae","Microtus","arvalis","Microtus arvalis","   2","  26.90","-999"," 113.66","-999.00","  49.00","  61.00","  22.00","-999","-999.00","  21.00","-999"," 5.310470e-04"," 6.772840e-04","  25.15","   4.99","   6.00","  36.0","   1.93","-999.00","17600.00","-999.0","  28.19","-999.00","-999","-999","-999","  17.18","   9.18","-999.00","543;730;1011;1116;1193;1297;1444;1577;1822;1949;2421;2655;2678;2853;3062","-999.00","-999.00","-999","-999.00"," 7769079.85"," 6.312000e+01","  38.28","  50.70"," 100.09","  -7.74","  46.17","   0","  64.92","   1.0"," 9.797674e-03","  44.24","  41.41"," 415.16"," 522.76"
"Microtus_californicus","2606","Rodentia","Cricetidae","Microtus","californicus","Microtus californicus","-999","  57.42","-999"," 138.80","  10.00","-999.00","  68.20","  44.00","-999","-999.00","  21.18","-999"," 6.672850e-05"," 6.260320e-05","-999.00","   4.41","   5.00","-999.0","   3.28","-999.00","13127.21","-999.0","  23.81","-999.00","-999","-999","-999","  17.36","  18.89","-999.00","213;730;1183;1284;1297;1332;1444;1573;1577;1682;1822;1949;2196;2655;3112","-999.00","-999.00","-999","-999.00","  307995.54"," 4.434000e+01","  29.69","  37.02","-115.04","-124.40","-119.72","   0"," 103.74","   1.0"," 8.000000e-02","  43.86"," 111.00"," 343.33","1058.14"
"Microtus_chrotorrhinus","2608","Rodentia","Cricetidae","Microtus","chrotorrhinus","Microtus chrotorrhinus","   3","  38.99","-999"," 107.50","-999.00","-999.00","-999.00","-999.00","   1","-999.00","  20.00","   2","-9.990000e+02","-9.990000e+02","-999.00","   3.58","   2.00","-999.0","-999.00","-999.00"," -999.00","-999.0","-999.00","-999.00","   8","   1","   1","-999.00","-999.00","-999.00","693;1297;1607;1831;2655","-999.00","-999.00","-999","-999.00"," 1383651.20"," 5.443000e+01","  35.39","  44.91"," -55.61"," -93.53"," -74.57","   0","  19.30","   0.0"," 1.000000e-02","  71.30","  32.29"," 523.61"," 542.71"
"Mystromys_albicaudatus","2640","Rodentia","Nesomyidae","Mystromys","albicaudatus","Mystromys albicaudatus","-999","  86.85","-999","-999.00","  18.00"," 146.00"," 126.79","  93.78","-999","-999.00","  37.00","-999","-9.990000e+02","-9.990000e+02","  36.00","   3.00","-999.00","  72.0","   6.50","  53.00"," -999.00","-999.0"," 124.72","-999.00","-999","-999","-999","  32.00","  40.00","-999.00","543;1225;1297;1822;1975;2655","-999.00","   3.55","-999","-999.00","  590636.36","-2.505000e+01"," -34.83"," -29.94","  32.57","  17.60","  25.08","   1","  59.01","   2.0"," 1.000000e-01","  50.96"," 158.01"," 701.24","1174.05"
